Entity,Code,Year,Wind consumption - TWh,Hydro consumption - TWh,Solar consumption - TWh,Nuclear consumption - TWh,Biofuels consumption - TWh,Other renewables (including geothermal and biomass) - TWh,Coal consumption - TWh,Oil consumption - TWh,Gas consumption - TWh
Czechia,CZE,2013,1.3096149,7.452674,5.5398316,80.40818,3.2181668,12.962603,196.5045,102.03872,80.78675
Czechia,CZE,2014,1.2910057,5.1737285,5.7627993,78.83374,3.678217,14.886629,190.43582,107.97657,71.898
Czechia,CZE,2015,1.5420272,4.8349237,6.1052804,69.36118,3.4428968,15.2971735,189.86116,104.87653,75.3945
Czechia,CZE,2016,1.3303813,5.3580475,5.7129073,61.92072,3.4977777,15.21585,191.26581,98.47254,81.59975
Czechia,CZE,2017,1.5729246,4.9753613,5.8459306,72.372574,3.6448889,15.84794,187.27791,115.29597,83.74774
Czechia,CZE,2018,1.6121203,4.3059616,6.19419,75.96509,3.5849998,15.406151,186.01262,116.113846,79.82825
Czechia,CZE,2019,1.8452703,5.2947497,6.028583,76.50683,3.9525554,16.058878,167.36311,117.60352,83.2495
Czechia,CZE,2020,1.8359956,5.631027,5.874983,75.71436,4.325722,16.640915,145.43529,102.48443,84.62375
Czechia,CZE,2021,1.5740203,6.3023195,5.634439,77.164536,4.1963334,17.186718,150.807,112.96381,90.69425
Czechia,CZE,2022,1.6720064,5.4566164,5.9847517,77.61024,3.9893887,17.368568,163.59177,114.83884,73.764496
Czechia,CZE,1965,,6.5993996,,0,,,410.84137,47.046886,4.2904997
Czechia,CZE,1966,,6.220424,,0,,,409.63187,51.94198,4.49025
Czechia,CZE,1967,,5.606222,,0,,,396.14102,57.79913,5.3937497
Czechia,CZE,1968,,4.3386154,,0,,,410.06216,63.84015,6.65125
Czechia,CZE,1969,,3.54146,,0,,,426.2046,68.492935,7.2939997
Czechia,CZE,1970,,5.057362,,0,,,431.473,82.32865,8.0125
Czechia,CZE,1971,,3.572043,,0,,,449.5344,90.6397,9.955
Czechia,CZE,1972,,3.7376344,,0,,,443.12625,99.17102,10.810499
Czechia,CZE,1973,,3.196505,,0,,,433.6013,111.4943,11.872499
Czechia,CZE,1974,,5.378763,,0,,,431.99634,114.3211,14.475249
Czechia,CZE,1975,,5.363978,,0,,,441.21893,126.14466,16.572
Czechia,CZE,1976,,4.2758064,,0,,,449.8251,133.33147,18.29625
Czechia,CZE,1977,,5.8163977,,0,,,459.5478,139.49129,20.793
Czechia,CZE,1978,,5.41129,,0,,,461.3388,144.35347,23.299
Czechia,CZE,1979,,6.7803764,,0,,,461.4784,146.70984,26.140749
Czechia,CZE,1980,,7.093817,,0,,,447.18512,136.44553,30.11125
Czechia,CZE,1981,,6.094355,,0,,,445.37082,134.55255,30.207499
Czechia,CZE,1982,,4.938172,,0,,,448.82495,123.24367,31.99775
Czechia,CZE,1983,,4.893817,,0.56750304,,,446.30124,120.67317,37.541748
Czechia,CZE,1984,,3.838172,,3.5156808,,,454.70972,128.27827,39.960247
Czechia,CZE,1985,,4.9411287,,6.801523,,,444.83585,125.86781,49.0635
Czechia,CZE,1986,,5.5473113,,17.44788,,,442.82385,120.88828,51.845997
Czechia,CZE,1987,,7.2889786,,30.364246,,,437.67175,121.37409,56.556
Czechia,CZE,1988,,6.2067204,,33.528076,,,442.8006,116.66191,56.916252
Czechia,CZE,1989,,4.858333,,35.23626,,,425.75104,111.416664,58.737747
Democratic Republic of Congo,COD,1995,,,,0,,,,,
Democratic Republic of Congo,COD,1996,,,,0,,,,,
Democratic Republic of Congo,COD,1997,,,,0,,,,,
Democratic Republic of Congo,COD,1998,,,,0,,,,,
Democratic Republic of Congo,COD,1999,,,,0,,,,,
Democratic Republic of Congo,COD,2000,,,,0,,,,,
Democratic Republic of Congo,COD,2001,,,,0,,,,,
Democratic Republic of Congo,COD,2002,,,,0,,,,,
Democratic Republic of Congo,COD,2003,,,,0,,,,,
Democratic Republic of Congo,COD,2004,,,,0,,,,,
Democratic Republic of Congo,COD,2005,,,,0,,,,,
Democratic Republic of Congo,COD,2006,,,,0,,,,,
Democratic Republic of Congo,COD,2007,,,,0,,,,,
Democratic Republic of Congo,COD,2008,,,,0,,,,,
Democratic Republic of Congo,COD,2009,,,,0,,,,,
Democratic Republic of Congo,COD,2010,,,,0,,,,,
Democratic Republic of Congo,COD,2011,,,,0,,,,,
Democratic Republic of Congo,COD,2012,,,,0,,,,,
Democratic Republic of Congo,COD,2013,,,,0,,,,,
Democratic Republic of Congo,COD,2014,,,,0,,,,,
Democratic Republic of Congo,COD,2015,,,,0,,,,,
Democratic Republic of Congo,COD,2016,,,,0,,,,,
Democratic Republic of Congo,COD,2017,,,,0,,,,,
Democratic Republic of Congo,COD,2018,,,,0,,,,,
Democratic Republic of Congo,COD,2019,,,,0,,,,,
Democratic Republic of Congo,COD,2020,,,,0,,,,,
Democratic Republic of Congo,COD,2021,,,,0,,,,,
Democratic Republic of Congo,COD,2022,,,,0,,,,,
Denmark,DNK,1978,0.008870971,0.07983861,,0,,,42.008724,197.52115,
Denmark,DNK,1979,0.017741943,0.08575278,,0,,,50.09739,188.93774,
Denmark,DNK,1980,0.031048333,0.100833334,,0,,,71.49775,161.33125,
Denmark,DNK,1981,0.031048333,0.10497305,,0,,,57.144,151.96733,
Denmark,DNK,1982,0.054704163,0.08959667,,0,,,68.93217,130.9179,
Denmark,DNK,1983,0.080134444,0.099059165,,0,,0.105342776,65.83045,123.85265,0.14595
Denmark,DNK,1984,0.09817194,0.08930111,,0,,0.105342776,69.38574,122.43611,1.178025
Denmark,DNK,1985,0.15198916,0.0878225,,0,,0.11491944,84.56986,126.17741,6.7137
Denmark,DNK,1986,0.37139776,0.08457,,0,,0.16280249,85.54562,124.51119,11.967899
Denmark,DNK,1987,0.5139247,0.08693556,,0,,0.19472444,83.970924,114.68499,15.189225
Denmark,DNK,1988,0.8625539,0.09698917,,0,,0.2553764,78.56763,113.99847,18.525225
Denmark,DNK,1989,1.2667742,0.067715,,0,,0.40221778,64.56976,109.76311,19.74495
Denmark,DNK,1990,1.8046504,0.08279583,0,0,,0.6703627,70.83368,107.52145,21.048075
Denmark,DNK,1991,2.1884677,0.0751075,0,0,,1.1332325,96.074265,109.08682,24.295813
Denmark,DNK,1992,2.7068279,0.081908606,0,0,,1.6631384,80.024864,108.11384,25.546211
Denmark,DNK,1993,3.058118,0.08131722,0,0,,2.3239248,83.944176,113.18888,28.707317
Denmark,DNK,1994,3.3620965,0.09639778,0,0,,1.8304088,90.27089,120.41808,32.078045
Denmark,DNK,1995,3.4812632,0.08959667,0,0,,2.0648468,75.46009,125.37967,37.144203
Denmark,DNK,1996,3.62793,0.05707,0.00047640275,0,,2.6564987,103.72331,136.06866,43.754944
Denmark,DNK,1997,5.7194085,0.056774165,0.00094459445,0,,3.1145296,77.10806,131.27933,45.71891
Denmark,DNK,1998,8.338414,0.080725834,0.0011827945,0,,3.4416974,65.53156,126.99976,49.29798
Denmark,DNK,1999,8.95672,0.090188056,0.0026037944,0,,4.2102265,55.05293,126.042534,51.693676
Denmark,DNK,2000,12.5411825,0.08930111,0.0035483886,0,,4.1486063,46.182728,122.534676,51.01935
Denmark,DNK,2001,12.650172,0.08108305,0.0035253332,0,,4.825206,48.81576,117.52588,53.31487
Denmark,DNK,2002,14.234978,0.092818886,0.0037377223,0,,5.99854,48.873913,113.733505,53.817955
Denmark,DNK,2003,16.12696,0.0614825,0.004406583,0,,7.9592876,66.68293,109.988304,54.409176
Denmark,DNK,2004,18.970236,0.07636389,0.0052990275,0,,9.291723,51.11385,108.04399,54.15029
Denmark,DNK,2005,18.938618,0.06442694,0.0061881663,0,,10.132853,43.05212,103.39927,52.00558
Denmark,DNK,2006,17.379614,0.06658249,0.0062994165,0,0.045030832,9.799906,64.73512,106.54708,52.982906
Denmark,DNK,2007,20.277435,0.079738885,0.0070533333,0,0.06725694,9.911998,54.23582,106.56479,47.48961
Denmark,DNK,2008,19.46752,0.07249944,0.0073685828,0,0.070286386,10.025345,47.65927,101.60297,47.7161
Denmark,DNK,2009,18.768421,0.05278222,0.0104726665,0,0.11094777,10.59894,46.800316,92.40722,45.82792
Denmark,DNK,2010,21.675667,0.0572925,0.017100638,0,0.32170388,14.664764,45.47204,93.889694,51.839787
Denmark,DNK,2011,26.963594,0.04653694,0.041739997,0,1.4990819,13.965973,37.835083,90.32733,43.473644
Denmark,DNK,2012,28.15951,0.047915276,0.28478056,0,2.4751837,14.192558,29.658981,83.77038,40.60289
Denmark,DNK,2013,30.31557,0.03657361,1.4105172,0,2.4936206,13.769582,37.670876,83.788956,38.297825
Denmark,DNK,2014,35.430946,0.040915,1.613313,0,2.5934,13.732392,29.857864,83.83874,32.894382
Denmark,DNK,2015,38.060024,0.048555832,1.6272583,0,2.5705178,13.409262,21.238243,84.774925,33.092525
Denmark,DNK,2016,34.217175,0.0515925,1.9911283,0,2.5890574,15.467003,24.577396,85.293076,33.65253
Denmark,DNK,2017,39.33387,0.047563054,1.9999228,0,2.6198964,19.946672,18.368776,84.3533,32.162132
Denmark,DNK,2018,36.78078,0.03931833,2.5213065,0,2.5907989,18.802374,18.772844,85.59383,31.209858
Denmark,DNK,2019,42.570515,0.044692773,2.5391517,0,2.7284744,18.971735,10.575361,85.663536,28.977777
Denmark,DNK,2020,42.887863,0.044815,3.1004183,0,2.963107,18.89484,9.309924,70.73286,23.22588
Denmark,DNK,2021,42.009354,0.042636108,3.4250443,0,3.0240066,27.82395,12.399527,75.78688,23.69471
Denmark,DNK,2022,49.540455,0.038200554,5.055607,0,2.9534056,23.934357,11.995051,78.893745,16.985794
Denmark,DNK,1965,,0.07392472,,0,,,43.008904,123.12544,
Denmark,DNK,1966,,0.07688166,,0,,,48.74482,140.2377,
Denmark,DNK,1967,,0.07392472,,0,,,41.73309,148.31645,
Denmark,DNK,1968,,0.062096667,,0,,,37.392773,161.21199,
Denmark,DNK,1969,,0.06505389,,0,,,34.154984,193.82655,
Denmark,DNK,1970,,0.07096777,,0,,,27.318869,215.59958,
Denmark,DNK,1971,,0.07096777,,0,,,16.718124,212.84607,
Denmark,DNK,1972,,0.07096777,,0,,,17.079817,225.19148,
Denmark,DNK,1973,,0.07096777,,0,,,26.177967,208.22063,
Denmark,DNK,1974,,0.07096777,,0,,,24.728868,188.51405,
Denmark,DNK,1975,,0.062096667,,0,,,23.85778,186.3196,
Denmark,DNK,1976,,0.056182776,,0,,,33.14666,198.24033,
Denmark,DNK,1977,,0.07688166,,0,,,38.130116,197.98227,
Eastern Africa (EI),,1971,0,26.32628,0,,,0.40221778,29.232458,100.00312,0.009249999
Eastern Africa (EI),,1972,0,32.20541,0,,,0.40541,27.27322,101.559296,0.009249999
Eastern Africa (EI),,1973,0,33.264088,0,,,0.4213708,29.954365,107.13933,0.009249999
Eastern Africa (EI),,1974,0,42.188923,0,,,0.43413973,27.579935,107.91935,0.009249999
Eastern Africa (EI),,1975,0,44.91247,0,,,0.42456305,25.063856,104.42008,0.009249999
Eastern Africa (EI),,1976,0,49.510975,0,,,0.46606195,33.091297,105.905106,0.009249999
Eastern Africa (EI),,1977,0,56.457157,0,,,0.47563833,26.959099,107.34151,0.009249999
Eastern Africa (EI),,1978,0,53.93199,0,,,0.49479166,26.370522,105.90353,0.009249999
Eastern Africa (EI),,1979,0,58.47446,0,,,0.513945,25.88784,107.10665,0.01
Eastern Africa (EI),,1980,0,53.45809,0,,,0.53309804,26.920053,110.47335,0.0105
Eastern Africa (EI),,1981,0,55.824028,0,,,0.56502026,25.28045,107.148285,0.01
Eastern Africa (EI),,1982,0,57.881824,0,,,0.6224797,24.409916,102.13359,0.0105
Eastern Africa (EI),,1983,0,57.30548,0,,,0.6033267,27.031952,106.307335,0.0105
Eastern Africa (EI),,1984,0,55.84895,0,,,0.6129033,25.465958,105.32352,0.0039999997
Eastern Africa (EI),,1985,0,58.2281,0,0,,0.72463024,27.175692,110.937485,0.00375
Eastern Africa (EI),,1986,0,55.725563,0,0,,1.8390644,31.516434,110.99896,0.0025
Eastern Africa (EI),,1987,0,48.574345,0,0,,1.8358722,37.382347,112.0945,0.0009999999
Eastern Africa (EI),,1988,0,55.054573,0,0,,1.7464902,37.635193,122.69562,0.00175
Eastern Africa (EI),,1989,0,53.30332,0,0,,1.7177606,37.01012,124.12233,0.00125
Eastern Africa (EI),,1990,0,63.118614,0,0,,2.1532302,52.23298,125.38119,0.0015
Eastern Africa (EI),,1991,0,64.2925,0,0,,2.1730857,42.960022,123.58143,0.00125
Eastern Africa (EI),,1992,0,58.05454,0,0,,2.1658285,43.895397,125.01539,0.003
Eastern Africa (EI),,1993,0,60.714478,0,0,,2.1625578,52.99555,131.05748,0.0032499998
Eastern Africa (EI),,1994,0,61.12783,0,0,,1.8090074,47.629597,135.7194,0.0032499998
Eastern Africa (EI),,1995,0,61.688404,0,0,,2.2167645,46.157055,138.77872,0.005
Eastern Africa (EI),,1996,0,61.315174,0,0,,2.7394547,42.75656,139.96666,0.005
Eastern Africa (EI),,1997,0,64.500854,0,0,,2.8065102,47.485214,147.26135,0.0057499995
Eastern Africa (EI),,1998,0,82.39664,0,0,,3.5431275,44.971336,148.66797,0.013590528
Eastern Africa (EI),,1999,0,86.83457,0,0,,3.5148308,38.278282,157.68867,0.019448526
Eastern Africa (EI),,2000,0.00029569998,91.23539,0,0,0,4.7763085,35.46156,152.40059,0.02314361
Eastern Africa (EI),,2001,0,102.70046,0.00051117496,,0,5.0757055,37.54143,163.60634,0.021317389
Eastern Africa (EI),,2002,0.00087565,110.91108,0.0010128361,,0,4.7787113,35.592552,161.69008,0.026254777
Eastern Africa (EI),,2003,0.0011600499,111.30353,0.0010063444,,0,5.935801,29.221228,168.88254,0.029565277
Eastern Africa (EI),,2004,0.0025934859,112.245445,0.0020027473,,0,6.7598314,35.76816,179.89354,1.2567402
Eastern Africa (EI),,2005,0.0037224442,115.2914,0.003931472,,0,6.6660814,32.95203,192.31384,4.197484
Eastern Africa (EI),,2006,0.013657944,121.09924,0.0151005555,,0,7.0940175,26.851059,204.64723,5.1934443
Eastern Africa (EI),,2007,0.031103887,131.16385,0.028585276,,0.0074444446,6.813259,27.797733,212.64943,5.7892385
Eastern Africa (EI),,2008,0.0451575,128.66605,0.053765,,0.029777778,7.1533585,20.630274,218.32446,6.1548586
Eastern Africa (EI),,2009,0.07456528,134.1067,0.09350805,,0.03722222,8.152044,23.624178,231.50458,7.269698
Eastern Africa (EI),,2010,0.10605499,149.81808,0.27024665,,0.05211111,8.849602,32.079063,240.29771,8.438042
Eastern Africa (EI),,2011,0.09415277,153.43214,0.49116972,,0.03722222,9.152149,35.208042,250.41661,9.550318
Eastern Africa (EI),,2012,0.42219833,159.2135,0.68300474,0,0.05211111,9.479377,29.43425,269.03076,10.991392
Eastern Africa (EI),,2013,0.8577192,168.32942,0.8511789,0,0.044666667,10.384689,44.57265,283.35178,11.424063
Eastern Africa (EI),,2014,1.1955343,178.78282,1.1075133,0,0.121428885,13.353493,67.21526,295.34784,12.551068
Eastern Africa (EI),,2015,2.094383,175.84364,1.2608547,0,0.15168777,17.507843,57.592346,322.7714,16.266699
Eastern Africa (EI),,2016,2.3822973,165.40623,1.4298613,0,0.14950556,17.89294,45.38625,332.2056,20.498945
Eastern Africa (EI),,2017,2.107143,171.7505,1.6253346,0,0.13278499,18.515455,55.36425,355.39264,20.234472
Eastern Africa (EI),,2018,2.2825933,180.17894,1.8422275,0,0.17288527,19.999594,61.7262,365.5955,21.006283
Eastern Africa (EI),,2019,5.858152,180.24374,3.0551162,0,0.16176389,20.202383,52.452297,373.87134,23.993925
Eastern Africa (EI),,2020,5.1844196,192.21074,3.4321012,0,0.13702583,19.158781,50.881695,341.72626,23.027866
Eastern Africa (EI),,2021,6.7706833,202.7817,3.991842,0,0.1442211,19.003515,53.577007,372.94257,26.707453
Eastern Africa (EI),,2022,7.1669364,207.9857,5.325022,0,0.14732,20.560848,58.18501,380.395,28.582947
Eastern Africa (EI),,1965,,17.882498,,,,,21.080894,70.22648,
Eastern Africa (EI),,1966,,21.194448,,,,,24.530401,73.55622,0.009249999
Eastern Africa (EI),,1967,,20.730467,,,,,24.770077,78.33671,0.009249999
Eastern Africa (EI),,1968,,21.283768,,,,,26.105837,80.84091,0.009249999
Eastern Africa (EI),,1969,,23.395409,,,,,25.32352,89.04959,0.009249999
Eastern Africa (EI),,1970,,33.532246,,,,,28.672852,92.7437,0.009249999
Ecuador,ECU,1990,0,14.745582,0,0,,0,0.0032014165,63.61657,2.61675
Ecuador,ECU,1991,0,15.009443,0,0,,0,0.0064451387,71.21293,3.20988
Ecuador,ECU,1992,0,14.706825,0,0,,0,0.0046505276,71.04642,3.22151
Ecuador,ECU,1993,0,17.180513,0,0,,0,0.00081343605,71.340126,3.70997
Ecuador,ECU,1994,0,19.413454,0,0,,0,0.003962694,77.55587,3.34944
Ecuador,ECU,1995,0,15.259694,0,0,,0,0.003958611,76.32141,3.23314
Ecuador,ECU,1996,0,18.75741,0,0,,0,0.0049553053,85.72029,3.43085
Ecuador,ECU,1997,0,19.321491,0,0,,0,0.00626725,97.765,3.12847
Ecuador,ECU,1998,0,19.238455,0,0,,0,0.009219167,98.40975,3.18662
Ecuador,ECU,1999,0,21.2215,0,0,,0,0.012029138,85.996635,3.00054
Ecuador,ECU,2000,0,22.506329,0,0,,0,0.016110389,78.33835,3.26803
Ecuador,ECU,2001,0,20.772078,0,0,,0,0.020834971,81.36386,3.32618
Ecuador,ECU,2002,0,21.962057,0,0,,0,0.022496028,80.800606,1.3242072
Ecuador,ECU,2003,0,20.824099,0,0,,0,0.8815003,82.590965,2.3108554
Ecuador,ECU,2004,0,21.357937,0,0,,0.010344555,0.02098511,87.28777,5.378899
Ecuador,ECU,2005,0,19.707842,0.0000354775,0,,0.32833833,0.024508944,95.14137,5.522699
Ecuador,ECU,2006,0,20.286293,0.00004232528,0,,0.4646436,0.062975556,100.837296,6.0344195
Ecuador,ECU,2007,0.0027205527,25.555063,0.000051355277,0,,0.69830334,0.025139555,102.50297,5.4683084
Ecuador,ECU,2008,0.007537861,31.734922,0.00007499194,0,,0.66501415,0.2895472,105.60009,4.9879146
Ecuador,ECU,2009,0.008949,25.763906,0.000022002665,0,,0.6911755,0.06921278,107.393166,5.878689
Ecuador,ECU,2010,0.009533694,23.97101,0,0,0.029964443,0.75196165,0.11599944,124.126724,6.189022
Ecuador,ECU,2011,0.009226778,30.712343,0.00016033305,0,0.022649083,0.88807243,0.108782776,127.295494,5.6075635
Ecuador,ECU,2012,0.0065761665,33.555046,0.0008929389,0,0.030999443,0.94602,0.13059416,131.77362,7.489686
Ecuador,ECU,2013,0.15453917,30.08541,0.009984861,0,0.030942498,0.94421554,0.14639612,139.62585,8.511817
Ecuador,ECU,2014,0.21603027,31.04056,0.04465333,0,0.054309998,1.2751936,0.13852888,147.06836,8.725521
Ecuador,ECU,2015,0.26608276,35.267895,0.09710305,0,0.093035,1.3016247,0.14999388,142.66006,8.210332
Ecuador,ECU,2016,0.22476083,42.387787,0.10374805,0,0.13195693,1.5635306,0.08799222,134.04097,8.8630905
Ecuador,ECU,2017,0.1953386,53.461624,0.09974527,0,0.23369278,1.4652215,0.094677225,130.87363,8.23237
Ecuador,ECU,2018,0.21234028,54.70835,0.100747496,0,0.20561028,1.3661603,0.32408777,141.70032,7.2747273
Ecuador,ECU,2019,0.22544666,64.952995,0.10016694,0,0.26871833,1.4515699,0.0995275,137.31258,6.4958754
Ecuador,ECU,2020,0.20248693,63.906178,0.099168606,0,0.13610694,1.5021875,0.28073332,110.8317,5.5182943
Ecuador,ECU,2021,0.16226026,66.920494,0.09647694,0,0.16490416,1.3245414,0.549848,137.17268,5.8204036
Ecuador,ECU,2022,0.15799223,64.22718,0.10037472,0,0.17959584,1.2439064,0.79980165,146.51048,5.497367
Ecuador,ECU,1965,,0.7362903,,0,,,,7.9206376,
Ecuador,ECU,1966,,0.84274197,,0,,,,8.26975,
Ecuador,ECU,1967,,0.9284947,,0,,,,8.931146,
Ecuador,ECU,1968,,0.9698925,,0,,,,10.672142,
Ecuador,ECU,1969,,1.0763441,,0,,,,11.293051,
Ecuador,ECU,1970,,1.1975806,,0,,,,12.877645,0.6978
Ecuador,ECU,1971,,1.3010752,,0,,,,14.232479,0.6978
Ecuador,ECU,1972,,1.3158602,,0,,,,14.631551,1.01181
Ecuador,ECU,1973,,1.2862902,,0,,,,16.284168,0.5815
Ecuador,ECU,1974,,1.4784948,,0,,,,18.546286,1.163
Ecuador,ECU,1975,,1.8569891,,0,,,,18.147562,1.45375
Ecuador,ECU,1976,,1.7889782,,0,,,,20.50994,1.32582
Ecuador,ECU,1977,,1.65,,0,,,,25.594435,0.84898996
Ecuador,ECU,1978,,2.3389785,,0,,,,26.172731,0.87225
Ecuador,ECU,1979,,2.0965054,,0,,,,27.873514,0.62802
Ecuador,ECU,1980,,2.5784945,,0,,,,35.75117,0.48845997
Ecuador,ECU,1981,,2.3034947,,0,,,,39.96072,0.79083997
Ecuador,ECU,1982,,2.6465054,,0,,,,43.64244,1.02344
Ecuador,ECU,1983,,5.0889783,,0,,,,39.982136,1.2676699
Ecuador,ECU,1984,,9.559946,,0,,,,40.184883,1.82591
Ecuador,ECU,1985,,9.695967,,0,,,,49.411514,1.8607999
Ecuador,ECU,1986,,11.8634405,,0,,,,50.193222,1.8491699
Ecuador,ECU,1987,,13.51344,,0,,,,50.630726,1.7212399
Ecuador,ECU,1988,,14.27043,,0,,,,59.788826,2.0119898
Ecuador,ECU,1989,,14.648925,,0,,,,62.205303,1.59331
Egypt,EGY,1985,0,27.050537,,0,,,8.659639,245.688,47.45125
Egypt,EGY,1986,0,26.530107,,0,,,8.706916,246.40952,54.67
Egypt,EGY,1987,0,26.522715,,0,,,9.210785,260.4517,60.445
Egypt,EGY,1988,0,26.107258,,0,,,10.068685,259.0959,66.604996
Egypt,EGY,1989,0,28.052956,,0,,,10.304738,268.61252,74.4975
Egypt,EGY,1990,0,29.430912,0,0,,0,8.828414,275.39038,77.67375
Egypt,EGY,1991,0,29.321505,0,0,,0,9.086647,270.62952,87.395004
Egypt,EGY,1992,0,28.978495,0,0,,0,9.308141,259.8219,94.5175
Egypt,EGY,1993,0,29.843414,0,0,,0,11.212319,243.19084,108.666245
Egypt,EGY,1994,0,31.72258,0,0,,0,12.06716,253.93777,115.5
Egypt,EGY,1995,0,33.094624,0,0,,0,8.074232,275.37674,121.274994
Egypt,EGY,1996,0,33.95806,0,0,,0,11.097345,291.0964,125.125
Egypt,EGY,1997,0,34.80672,0,0,,0,9.392377,307.32626,128.97499
Egypt,EGY,1998,0,35.792873,0,0,,0,9.240117,323.41177,131.8625
Egypt,EGY,1999,0.035483886,39.743412,0,0,,0,8.399267,330.8606,157.85
Egypt,EGY,2000,0.23803777,41.924194,0.0005913972,0,,0,10.1112385,323.75937,192.5
Egypt,EGY,2001,0.5258642,42.343803,0.0026440083,0,,0,8.8946705,305.73434,235.8125
Egypt,EGY,2002,0.6202525,40.84763,0.0029188332,0,,0,9.542124,304.1684,255.06248
Egypt,EGY,2003,0.8294355,37.524704,0.002900111,0,,0,9.894048,311.87805,285.8625
Egypt,EGY,2004,1.4524981,36.975914,0.002881639,0,,0,10.112517,328.39752,305.1125
Egypt,EGY,2005,1.4606591,36.205,0.0028634167,0,,0,9.894048,347.70404,304.14996
Egypt,EGY,2006,1.7216423,36.37708,0.0028454165,0,,0,9.899571,337.3307,351.31247
Egypt,EGY,2007,1.8731189,40.201702,0.0033931388,0,,0,8.999108,364.28705,369.215
Egypt,EGY,2008,2.6128287,42.420635,0.004215083,0,,0,8.098236,385.61722,393.085
Egypt,EGY,2009,2.8965838,38.462627,0.0061439723,0,,0,7.197784,403.6607,409.44748
Egypt,EGY,2010,3.9111888,35.956238,0.06994472,0,,0,5.396436,415.5942,434.18375
Egypt,EGY,2011,4.123706,35.834923,0.67468137,0,,0,5.126364,414.72696,477.5925
Egypt,EGY,2012,3.6637826,35.720562,1.3824866,0,,0,4.541817,423.53558,506.37125
Egypt,EGY,2013,4.296848,36.07499,0.06932639,0,,0,4.4871445,428.20206,495.01373
Egypt,EGY,2014,2.7852988,36.808514,0.37805194,0,,0,4.5240703,449.2033,462.18747
Egypt,EGY,2015,5.1019583,36.84929,0.113104716,0,,0,9.319224,460.1491,460.18768
Egypt,EGY,2016,6.416037,35.3302,0.6253828,0,,0,14.169939,475.50006,493.5411
Egypt,EGY,2017,5.6141944,34.032578,1.6035472,0,,0,13.951776,451.3589,559.34143
Egypt,EGY,2018,7.903716,34.192055,1.4632275,0,,0,25.388884,402.2581,595.9461
Egypt,EGY,2019,13.126317,37.11317,3.924963,0,,0,22.94092,380.19745,590.3862
Egypt,EGY,2020,13.741634,39.1409,11.693579,0,,0,8.733374,327.34332,583.08185
Egypt,EGY,2021,14.0787325,37.377922,13.285365,0,,0,14.113942,352.66434,621.67096
Egypt,EGY,2022,13.409331,35.967506,13.101806,0,,0,14.265933,421.2479,607.4758
Egypt,EGY,1965,,5.1227026,,0,,,4.68689,81.39379,0.47162497
Egypt,EGY,1966,,5.397133,,0,,,3.18662,87.33999,0.539
Egypt,EGY,1967,,5.8153124,,0,,,4.90786,71.32263,0.539
Egypt,EGY,1968,,8.873252,,0,,,5.10557,74.599754,0.539
Egypt,EGY,1969,,11.80051,,0,,,5.51262,55.378662,0.683375
Egypt,EGY,1970,,13.865273,,0,,,5.0823097,71.66592,0.81812495
Egypt,EGY,1971,,14.923791,,0,,,4.170669,74.0778,0.81812495
Egypt,EGY,1972,,15.263562,,0,,,3.6906874,84.65238,0.683375
Egypt,EGY,1973,,15.237425,,0,,,3.2146714,79.572014,0.548625
Egypt,EGY,1974,,18.086275,,0,,,5.6131377,87.76041,0.5775
Egypt,EGY,1975,,20.085697,,0,,,6.7084627,97.01281,0.48125
Egypt,EGY,1976,,23.66636,,0,,,6.561646,114.73853,3.6575
Egypt,EGY,1977,,26.7243,,0,,,7.483579,122.636055,4.4275
Egypt,EGY,1978,,29.364061,,0,,,7.1691966,126.698044,7.1225
Egypt,EGY,1979,,28.410088,,0,,,7.95214,138.93947,10.78
Egypt,EGY,1980,,28.985086,,0,,,6.4020824,155.29254,20.9825
Egypt,EGY,1981,,30.20042,,0,,,8.251322,179.1586,23.484999
Egypt,EGY,1982,,31.023712,,0,,,8.526778,203.74937,25.69875
Egypt,EGY,1983,,29.02429,,0,,,8.087851,223.57405,30.12625
Egypt,EGY,1984,,28.47543,,0,,,8.201476,241.74294,38.692497
Equatorial Guinea,GNQ,1980,,,,0,,,,,
Equatorial Guinea,GNQ,1981,,,,0,,,,,
Equatorial Guinea,GNQ,1982,,,,0,,,,,
Equatorial Guinea,GNQ,1983,,,,0,,,,,
Equatorial Guinea,GNQ,1984,,,,0,,,,,
Equatorial Guinea,GNQ,1985,,,,0,,,,,
Equatorial Guinea,GNQ,1986,,,,0,,,,,
Equatorial Guinea,GNQ,1987,,,,0,,,,,
Equatorial Guinea,GNQ,1988,,,,0,,,,,
Equatorial Guinea,GNQ,1989,,,,0,,,,,
Equatorial Guinea,GNQ,1990,,,,0,,,,,
Equatorial Guinea,GNQ,1991,,,,0,,,,,
Equatorial Guinea,GNQ,1992,,,,0,,,,,
Equatorial Guinea,GNQ,1993,,,,0,,,,,
Equatorial Guinea,GNQ,1994,,,,0,,,,,
Equatorial Guinea,GNQ,1995,,,,0,,,,,
Equatorial Guinea,GNQ,1996,,,,0,,,,,
Equatorial Guinea,GNQ,1997,,,,0,,,,,
Equatorial Guinea,GNQ,1998,,,,0,,,,,
Equatorial Guinea,GNQ,1999,,,,0,,,,,
Equatorial Guinea,GNQ,2000,,,,0,,,,,
Equatorial Guinea,GNQ,2001,,,,0,,,,,
Equatorial Guinea,GNQ,2002,,,,0,,,,,
