Entity,Code,Year,Low-carbon energy (% equivalent primary energy)
Africa,,1965,5.7402806
Africa,,1966,6.1139693
Africa,,1967,6.31658
Africa,,1968,6.994845
Africa,,1969,7.9439163
Africa,,1970,9.148895
Africa,,1971,8.124994
Africa,,1972,8.747272
Africa,,1973,8.54162
Africa,,1974,9.252387
Africa,,1975,9.228769
Africa,,1976,9.41638
Africa,,1977,9.803094
Africa,,1978,9.518462
Africa,,1979,9.349527
Africa,,1980,8.481442
Africa,,1981,7.8527517
Africa,,1982,7.3734274
Africa,,1983,6.456112
Africa,,1984,6.677004
Africa,,1985,7.2539763
Africa,,1986,7.8109107
Africa,,1987,6.987083
Africa,,1988,7.5433784
Africa,,1989,7.913025
Africa,,1990,7.5056524
Africa,,1991,7.9777184
Africa,,1992,7.5668573
Africa,,1993,7.2089205
Africa,,1994,7.3139257
Africa,,1995,7.4333496
Africa,,1996,7.578397
Africa,,1997,7.6702275
Africa,,1998,7.9497943
Africa,,1999,8.025167
Africa,,2000,8.36206
Africa,,2001,8.35347
Africa,,2002,8.677111
Africa,,2003,8.112006
Africa,,2004,7.9625874
Africa,,2005,7.8507504
Africa,,2006,7.8708215
Africa,,2007,7.826794
Africa,,2008,7.5902
Africa,,2009,7.6073847
Africa,,2010,7.943531
Africa,,2011,8.034728
Africa,,2012,7.754654
Africa,,2013,7.9908013
Africa,,2014,8.274274
Africa,,2015,8.123566
Africa,,2016,8.038461
Africa,,2017,8.404749
Africa,,2018,8.626728
Africa,,2019,9.043682
Africa,,2020,10.004886
Africa,,2021,9.9727
Africa,,2022,10.105217
Africa (EI),,1965,5.7402806
Africa (EI),,1966,6.113969
Africa (EI),,1967,6.31658
Africa (EI),,1968,6.994845
Africa (EI),,1969,7.9439154
Africa (EI),,1970,9.148896
Africa (EI),,1971,8.124996
Africa (EI),,1972,8.7472725
Africa (EI),,1973,8.54162
Africa (EI),,1974,9.252388
Africa (EI),,1975,9.228768
Africa (EI),,1976,9.416379
Africa (EI),,1977,9.803097
Africa (EI),,1978,9.518462
Africa (EI),,1979,9.349527
Africa (EI),,1980,8.481442
Africa (EI),,1981,7.8527517
Africa (EI),,1982,7.3734274
Africa (EI),,1983,6.456112
Africa (EI),,1984,6.677004
Africa (EI),,1985,7.2539763
Africa (EI),,1986,7.8109107
Africa (EI),,1987,6.987083
Africa (EI),,1988,7.5433784
Africa (EI),,1989,7.9130254
Africa (EI),,1990,7.5056524
Africa (EI),,1991,7.9777184
Africa (EI),,1992,7.5668573
Africa (EI),,1993,7.2089205
Africa (EI),,1994,7.3139257
Africa (EI),,1995,7.4333487
Africa (EI),,1996,7.578397
Africa (EI),,1997,7.670229
Africa (EI),,1998,7.949795
Africa (EI),,1999,8.025166
Africa (EI),,2000,8.36206
Africa (EI),,2001,8.35347
Africa (EI),,2002,8.677112
Africa (EI),,2003,8.112006
Africa (EI),,2004,7.9625874
Africa (EI),,2005,7.8507504
Africa (EI),,2006,7.8708215
Africa (EI),,2007,7.826794
Africa (EI),,2008,7.590201
Africa (EI),,2009,7.6073847
Africa (EI),,2010,7.943531
Africa (EI),,2011,8.034728
Africa (EI),,2012,7.754654
Africa (EI),,2013,7.9908013
Africa (EI),,2014,8.274274
Africa (EI),,2015,8.123566
Africa (EI),,2016,8.038461
Africa (EI),,2017,8.40475
Africa (EI),,2018,8.626729
Africa (EI),,2019,9.04368
Africa (EI),,2020,10.004886
Africa (EI),,2021,9.972699
Africa (EI),,2022,10.105217
Algeria,DZA,1965,4.7630677
Algeria,DZA,1966,3.518747
Algeria,DZA,1967,4.291954
Algeria,DZA,1968,5.4861946
Algeria,DZA,1969,3.1827633
Algeria,DZA,1970,4.6656837
Algeria,DZA,1971,2.4559188
Algeria,DZA,1972,3.278343
Algeria,DZA,1973,4.175826
Algeria,DZA,1974,2.494738
Algeria,DZA,1975,1.3782818
Algeria,DZA,1976,1.4010222
Algeria,DZA,1977,0.8817282
Algeria,DZA,1978,0.6521151
Algeria,DZA,1979,0.5792936
Algeria,DZA,1980,0.4290016
Algeria,DZA,1981,0.50294036
Algeria,DZA,1982,0.5708701
Algeria,DZA,1983,0.25644946
Algeria,DZA,1984,0.5136736
Algeria,DZA,1985,0.72826535
Algeria,DZA,1986,0.2664045
Algeria,DZA,1987,0.5174274
Algeria,DZA,1988,0.17717436
Algeria,DZA,1989,0.2249582
Algeria,DZA,1990,0.1267387
Algeria,DZA,1991,0.277607
Algeria,DZA,1992,0.18375748
Algeria,DZA,1993,0.35028014
Algeria,DZA,1994,0.16257899
Algeria,DZA,1995,0.18224756
Algeria,DZA,1996,0.1288034
Algeria,DZA,1997,0.074455895
Algeria,DZA,1998,0.20617963
Algeria,DZA,1999,0.1927434
Algeria,DZA,2000,0.053235486
Algeria,DZA,2001,0.065218486
Algeria,DZA,2002,0.05167676
Algeria,DZA,2003,0.228104
Algeria,DZA,2004,0.2067869
Algeria,DZA,2005,0.43411884
Algeria,DZA,2006,0.16327195
Algeria,DZA,2007,0.15990457
Algeria,DZA,2008,0.1877543
Algeria,DZA,2009,0.21278548
Algeria,DZA,2010,0.11513415
Algeria,DZA,2011,0.23525994
Algeria,DZA,2012,0.22453195
Algeria,DZA,2013,0.06476319
Algeria,DZA,2014,0.11750259
Algeria,DZA,2015,0.09681336
Algeria,DZA,2016,0.14580713
Algeria,DZA,2017,0.24701828
Algeria,DZA,2018,0.28842947
Algeria,DZA,2019,0.29497427
Algeria,DZA,2020,0.30043116
Algeria,DZA,2021,0.25449628
Algeria,DZA,2022,0.2927589
Argentina,ARG,1965,1.1026944
Argentina,ARG,1966,1.0818663
Argentina,ARG,1967,1.0765308
Argentina,ARG,1968,1.2272897
Argentina,ARG,1969,1.0651326
Argentina,ARG,1970,1.3533598
Argentina,ARG,1971,1.2702763
Argentina,ARG,1972,1.2349532
Argentina,ARG,1973,2.2839267
Argentina,ARG,1974,4.342596
Argentina,ARG,1975,5.64054
Argentina,ARG,1976,5.2805696
Argentina,ARG,1977,4.9611993
Argentina,ARG,1978,7.0858197
Argentina,ARG,1979,8.312162
Argentina,ARG,1980,10.958725
Argentina,ARG,1981,11.287144
Argentina,ARG,1982,12.366886
Argentina,ARG,1983,13.302724
Argentina,ARG,1984,14.838512
Argentina,ARG,1985,16.157017
Argentina,ARG,1986,15.482304
Argentina,ARG,1987,15.696147
Argentina,ARG,1988,11.459444
Argentina,ARG,1989,10.28527
Argentina,ARG,1990,14.31952
Argentina,ARG,1991,13.302305
Argentina,ARG,1992,13.798865
Argentina,ARG,1993,16.02163
Argentina,ARG,1994,17.144554
Argentina,ARG,1995,15.7267065
Argentina,ARG,1996,13.445457
Argentina,ARG,1997,15.912051
Argentina,ARG,1998,14.55387
Argentina,ARG,1999,12.121369
Argentina,ARG,2000,14.791438
Argentina,ARG,2001,18.851881
Argentina,ARG,2002,18.739147
Argentina,ARG,2003,17.408123
Argentina,ARG,2004,15.107036
Argentina,ARG,2005,15.17902
Argentina,ARG,2006,15.988201
Argentina,ARG,2007,12.8868475
Argentina,ARG,2008,12.720229
Argentina,ARG,2009,14.370073
Argentina,ARG,2010,13.822569
Argentina,ARG,2011,12.777892
Argentina,ARG,2012,11.961745
Argentina,ARG,2013,12.594494
Argentina,ARG,2014,12.501876
Argentina,ARG,2015,12.7179365
Argentina,ARG,2016,12.31635
Argentina,ARG,2017,12.547355
Argentina,ARG,2018,13.104081
Argentina,ARG,2019,14.213793
Argentina,ARG,2020,15.210581
Argentina,ARG,2021,13.89489
Argentina,ARG,2022,14.681846
Asia,,1965,7.8983674
Asia,,1966,7.6186886
Asia,,1967,6.8032503
Asia,,1968,7.0210037
Asia,,1969,6.4396634
Asia,,1970,5.9613757
Asia,,1971,6.017678
Asia,,1972,5.8931966
Asia,,1973,5.1163435
Asia,,1974,5.9110427
Asia,,1975,6.248229
Asia,,1976,6.2761927
Asia,,1977,5.727212
Asia,,1978,6.279528
Asia,,1979,6.6422396
Asia,,1980,7.295101
Asia,,1981,7.712648
Asia,,1982,8.005656
Asia,,1983,8.298133
Asia,,1984,8.215721
Asia,,1985,8.400272
Asia,,1986,8.299978
Asia,,1987,8.566064
Asia,,1988,8.513501
Asia,,1989,8.389552
Asia,,1990,8.503474
Asia,,1991,8.449501
Asia,,1992,8.210988
Asia,,1993,8.722682
Asia,,1994,8.514341
Asia,,1995,8.91219
Asia,,1996,8.704663
Asia,,1997,8.703651
Asia,,1998,9.139986
Asia,,1999,8.828231
Asia,,2000,8.76842
Asia,,2001,8.834203
Asia,,2002,8.655836
Asia,,2003,7.8030086
Asia,,2004,8.233761
Asia,,2005,7.950812
Asia,,2006,8.041945
Asia,,2007,7.7129536
Asia,,2008,8.060333
Asia,,2009,7.9597726
Asia,,2010,8.407005
Asia,,2011,7.8057384
Asia,,2012,7.800248
Asia,,2013,8.28184
Asia,,2014,8.900989
Asia,,2015,9.385629
Asia,,2016,10.017237
Asia,,2017,10.5078745
Asia,,2018,11.127429
Asia,,2019,11.9950285
Asia,,2020,12.784812
Asia,,2021,13.335106
Asia,,2022,14.16352
Asia Pacific (EI),,1965,8.907815
Asia Pacific (EI),,1966,8.558205
Asia Pacific (EI),,1967,7.6961136
Asia Pacific (EI),,1968,7.875905
Asia Pacific (EI),,1969,7.20464
Asia Pacific (EI),,1970,6.7157583
Asia Pacific (EI),,1971,6.8384066
Asia Pacific (EI),,1972,6.6763215
Asia Pacific (EI),,1973,5.909544
Asia Pacific (EI),,1974,6.7438507
Asia Pacific (EI),,1975,7.0474095
Asia Pacific (EI),,1976,6.970921
Asia Pacific (EI),,1977,6.364367
Asia Pacific (EI),,1978,6.9027386
Asia Pacific (EI),,1979,7.3708973
Asia Pacific (EI),,1980,8.015443
Asia Pacific (EI),,1981,8.4937935
Asia Pacific (EI),,1982,8.822004
Asia Pacific (EI),,1983,9.300976
Asia Pacific (EI),,1984,9.25663
Asia Pacific (EI),,1985,9.82729
Asia Pacific (EI),,1986,9.866664
Asia Pacific (EI),,1987,9.964927
Asia Pacific (EI),,1988,9.620227
Asia Pacific (EI),,1989,9.744759
Asia Pacific (EI),,1990,9.751581
Asia Pacific (EI),,1991,9.726159
Asia Pacific (EI),,1992,9.291708
Asia Pacific (EI),,1993,9.688973
Asia Pacific (EI),,1994,9.5307665
Asia Pacific (EI),,1995,9.956266
Asia Pacific (EI),,1996,9.617582
Asia Pacific (EI),,1997,9.669469
Asia Pacific (EI),,1998,10.212821
Asia Pacific (EI),,1999,9.900407
Asia Pacific (EI),,2000,9.901576
Asia Pacific (EI),,2001,10.04193
Asia Pacific (EI),,2002,9.7491665
Asia Pacific (EI),,2003,8.675107
Asia Pacific (EI),,2004,9.127794
Asia Pacific (EI),,2005,8.8345
Asia Pacific (EI),,2006,8.924643
Asia Pacific (EI),,2007,8.607244
Asia Pacific (EI),,2008,9.180757
Asia Pacific (EI),,2009,9.068325
Asia Pacific (EI),,2010,9.493153
Asia Pacific (EI),,2011,8.84844
Asia Pacific (EI),,2012,8.812732
Asia Pacific (EI),,2013,9.362876
Asia Pacific (EI),,2014,10.212192
Asia Pacific (EI),,2015,10.70437
Asia Pacific (EI),,2016,11.454554
Asia Pacific (EI),,2017,12.010387
Asia Pacific (EI),,2018,12.720805
Asia Pacific (EI),,2019,13.476905
Asia Pacific (EI),,2020,14.44248
Asia Pacific (EI),,2021,15.180056
Asia Pacific (EI),,2022,16.14824
Australia,AUS,1965,5.5626216
Australia,AUS,1966,5.0718946
Australia,AUS,1967,4.9495487
Australia,AUS,1968,4.8654675
Australia,AUS,1969,5.086988
Australia,AUS,1970,5.421451
Australia,AUS,1971,5.8227277
Australia,AUS,1972,5.599285
Australia,AUS,1973,5.588665
Australia,AUS,1974,5.95511
Australia,AUS,1975,6.2970085
Australia,AUS,1976,5.7934213
Australia,AUS,1977,5.2697754
Australia,AUS,1978,5.508697
Australia,AUS,1979,5.1658406
Australia,AUS,1980,4.862272
Australia,AUS,1981,4.930354
Australia,AUS,1982,4.6367826
Australia,AUS,1983,4.534481
Australia,AUS,1984,4.7184544
Australia,AUS,1985,4.863155
Australia,AUS,1986,4.7985597
Australia,AUS,1987,4.532893
Australia,AUS,1988,4.64168
Australia,AUS,1989,4.4199533
Australia,AUS,1990,4.4593916
Australia,AUS,1991,4.740063
Australia,AUS,1992,4.731717
Australia,AUS,1993,4.7594285
Australia,AUS,1994,4.527182
Australia,AUS,1995,4.239725
Australia,AUS,1996,4.236591
Australia,AUS,1997,4.14584
Australia,AUS,1998,4.037756
Australia,AUS,1999,4.008933
Australia,AUS,2000,3.9888778
Australia,AUS,2001,3.870762
Australia,AUS,2002,3.9314501
Australia,AUS,2003,4.0149684
Australia,AUS,2004,4.03656
Australia,AUS,2005,4.313553
Australia,AUS,2006,4.233413
Australia,AUS,2007,3.9767237
Australia,AUS,2008,3.681326
Australia,AUS,2009,3.9202657
Australia,AUS,2010,4.312805
Australia,AUS,2011,5.688442
Australia,AUS,2012,5.688193
Australia,AUS,2013,6.5121694
Australia,AUS,2014,5.9665823
Australia,AUS,2015,6.2821994
Australia,AUS,2016,7.1855173
Australia,AUS,2017,6.7429633
Australia,AUS,2018,8.278479
Australia,AUS,2019,8.873599
Australia,AUS,2020,10.834546
Australia,AUS,2021,12.895153
Australia,AUS,2022,14.454731
Austria,AUT,1965,25.096405
Austria,AUT,1966,25.840193
Austria,AUT,1967,26.118929
Austria,AUT,1968,25.099167
Austria,AUT,1969,22.27537
Austria,AUT,1970,24.770256
Austria,AUT,1971,19.6523
Austria,AUT,1972,19.524149
Austria,AUT,1973,20.17739
Austria,AUT,1974,23.734526
Austria,AUT,1975,25.034246
Austria,AUT,1976,20.905321
Austria,AUT,1977,25.271303
Austria,AUT,1978,24.244625
Austria,AUT,1979,25.784454
Austria,AUT,1980,26.826015
Austria,AUT,1981,29.280653
Austria,AUT,1982,30.31977
Austria,AUT,1983,30.117786
Austria,AUT,1984,26.68983
Austria,AUT,1985,29.769283
Austria,AUT,1986,30.177652
Austria,AUT,1987,32.193813
Austria,AUT,1988,32.733353
Austria,AUT,1989,32.40866
Austria,AUT,1990,28.908712
Austria,AUT,1991,27.587229
Austria,AUT,1992,31.037298
Austria,AUT,1993,32.088062
Austria,AUT,1994,31.296307
Austria,AUT,1995,31.515926
Austria,AUT,1996,28.95124
Austria,AUT,1997,29.96351
Austria,AUT,1998,30.441757
Austria,AUT,1999,32.248478
Austria,AUT,2000,32.955013
Austria,AUT,2001,30.816671
Austria,AUT,2002,30.325117
Austria,AUT,2003,25.140518
Austria,AUT,2004,27.633783
Austria,AUT,2005,27.928648
Austria,AUT,2006,28.57241
Austria,AUT,2007,30.966675
Austria,AUT,2008,31.329908
Austria,AUT,2009,34.31661
Austria,AUT,2010,31.5994
Austria,AUT,2011,30.510199
Austria,AUT,2012,35.894623
Austria,AUT,2013,35.275146
Austria,AUT,2014,36.64313
Austria,AUT,2015,35.00307
Austria,AUT,2016,35.69875
Austria,AUT,2017,34.537975
Austria,AUT,2018,34.527843
Austria,AUT,2019,35.54422
Austria,AUT,2020,38.186146
Austria,AUT,2021,36.084133
Austria,AUT,2022,36.607925
Azerbaijan,AZE,1985,1.6519357
Azerbaijan,AZE,1986,0.9406936
Azerbaijan,AZE,1987,0.9706842
Azerbaijan,AZE,1988,0.842058
Azerbaijan,AZE,1989,0.8257339
Azerbaijan,AZE,1990,1.8816601
Azerbaijan,AZE,1991,2.0779731
Azerbaijan,AZE,1992,2.4099329
Azerbaijan,AZE,1993,3.8572147
Azerbaijan,AZE,1994,3.1670034
Azerbaijan,AZE,1995,2.8640726
Azerbaijan,AZE,1996,3.449877
Azerbaijan,AZE,1997,4.0128255
Azerbaijan,AZE,1998,4.5553145
Azerbaijan,AZE,1999,3.5244212
Azerbaijan,AZE,2000,3.4349427
Azerbaijan,AZE,2001,3.004117
Azerbaijan,AZE,2002,4.6939816
Azerbaijan,AZE,2003,5.2657747
Azerbaijan,AZE,2004,5.1585817
Azerbaijan,AZE,2005,5.165004
Azerbaijan,AZE,2006,4.3662996
Azerbaijan,AZE,2007,4.4247346
Azerbaijan,AZE,2008,4.1157107
Azerbaijan,AZE,2009,4.931007
Azerbaijan,AZE,2010,7.419545
Azerbaijan,AZE,2011,5.0353055
Azerbaijan,AZE,2012,3.3029988
Azerbaijan,AZE,2013,2.7653382
Azerbaijan,AZE,2014,2.4241152
Azerbaijan,AZE,2015,2.7468376
Azerbaijan,AZE,2016,3.331108
Azerbaijan,AZE,2017,3.0345747
Azerbaijan,AZE,2018,3.0657055
Azerbaijan,AZE,2019,2.6910236
Azerbaijan,AZE,2020,1.9140551
Azerbaijan,AZE,2021,2.0616357
Azerbaijan,AZE,2022,2.5034385
Bangladesh,BGD,1971,3.859758
Bangladesh,BGD,1972,3.406534
Bangladesh,BGD,1973,5.024387
Bangladesh,BGD,1974,3.4634595
Bangladesh,BGD,1975,6.043976
Bangladesh,BGD,1976,5.868124
Bangladesh,BGD,1977,5.079776
Bangladesh,BGD,1978,5.5367117
Bangladesh,BGD,1979,5.825672
Bangladesh,BGD,1980,4.96088
Bangladesh,BGD,1981,5.0166492
Bangladesh,BGD,1982,3.8052511
Bangladesh,BGD,1983,4.870658
Bangladesh,BGD,1984,6.1055837
Bangladesh,BGD,1985,4.526682
Bangladesh,BGD,1986,2.5327973
Bangladesh,BGD,1987,2.6365013
Bangladesh,BGD,1988,3.0908637
Bangladesh,BGD,1989,3.907864
Bangladesh,BGD,1990,3.5392714
Bangladesh,BGD,1991,3.4776092
Bangladesh,BGD,1992,3.0288854
Bangladesh,BGD,1993,2.104329
Bangladesh,BGD,1994,2.7616804
Bangladesh,BGD,1995,1.0269947
Bangladesh,BGD,1996,1.9475645
Bangladesh,BGD,1997,1.8034276
Bangladesh,BGD,1998,2.0371237
Bangladesh,BGD,1999,1.9397291
Bangladesh,BGD,2000,1.6270729
Bangladesh,BGD,2001,1.8750032
Bangladesh,BGD,2002,1.4013934
Bangladesh,BGD,2003,1.3187346
Bangladesh,BGD,2004,1.23592
Bangladesh,BGD,2005,1.1360204
Bangladesh,BGD,2006,1.0482597
Bangladesh,BGD,2007,1.0219762
Bangladesh,BGD,2008,1.2238175
Bangladesh,BGD,2009,0.5128985
Bangladesh,BGD,2010,0.8643462
Bangladesh,BGD,2011,0.95213187
Bangladesh,BGD,2012,0.8133145
Bangladesh,BGD,2013,0.768418
Bangladesh,BGD,2014,0.6303479
Bangladesh,BGD,2015,0.7730467
Bangladesh,BGD,2016,0.7727132
Bangladesh,BGD,2017,0.85236263
Bangladesh,BGD,2018,0.706803
Bangladesh,BGD,2019,0.6336403
Bangladesh,BGD,2020,0.6318109
Bangladesh,BGD,2021,0.6982034
Bangladesh,BGD,2022,0.7543987
Belarus,BLR,1985,0.0144934775
Belarus,BLR,1986,0.012695331
Belarus,BLR,1987,0.012513183
Belarus,BLR,1988,0.012336068
Belarus,BLR,1989,0.012754957
Belarus,BLR,1990,0.012691677
Belarus,BLR,1991,0.011448725
Belarus,BLR,1992,0.012468852
Belarus,BLR,1993,0.0166659
Belarus,BLR,1994,0.019936152
Belarus,BLR,1995,0.023589265
Belarus,BLR,1996,0.018399423
Belarus,BLR,1997,0.023874052
Belarus,BLR,1998,0.032551832
Belarus,BLR,1999,0.022707757
Belarus,BLR,2000,0.031301863
Belarus,BLR,2001,0.035543468
Belarus,BLR,2002,0.03299707
Belarus,BLR,2003,0.03189618
Belarus,BLR,2004,0.034378063
Belarus,BLR,2005,0.03728526
Belarus,BLR,2006,0.036015313
Belarus,BLR,2007,0.049694058
Belarus,BLR,2008,0.10043772
Belarus,BLR,2009,0.1969071
Belarus,BLR,2010,0.2567777
Belarus,BLR,2011,0.24898136
Belarus,BLR,2012,0.26323506
Belarus,BLR,2013,0.3147603
Belarus,BLR,2014,0.3043164
Belarus,BLR,2015,0.3573981
Belarus,BLR,2016,0.42177868
Belarus,BLR,2017,0.7627388
Belarus,BLR,2018,0.6259269
Belarus,BLR,2019,0.76101774
Belarus,BLR,2020,1.3419327
Belarus,BLR,2021,5.669104
Belarus,BLR,2022,4.948324
Belgium,BEL,1965,0.19477375
Belgium,BEL,1966,0.22650358
Belgium,BEL,1967,0.23236643
Belgium,BEL,1968,0.19221336
Belgium,BEL,1969,0.14537379
Belgium,BEL,1970,0.16478363
Belgium,BEL,1971,0.07485565
Belgium,BEL,1972,0.10013115
Belgium,BEL,1973,0.19139794
Belgium,BEL,1974,0.2676896
Belgium,BEL,1975,3.871629
Belgium,BEL,1976,5.2734094
Belgium,BEL,1977,6.416232
Belgium,BEL,1978,6.437148
Belgium,BEL,1979,5.7608137
Belgium,BEL,1980,6.6043563
Belgium,BEL,1981,7.1601987
Belgium,BEL,1982,8.852228
Belgium,BEL,1983,13.9216795
Belgium,BEL,1984,15.309538
Belgium,BEL,1985,18.222717
Belgium,BEL,1986,20.147831
Belgium,BEL,1987,20.878838
Belgium,BEL,1988,21.003311
Belgium,BEL,1989,19.928024
Belgium,BEL,1990,19.784542
Belgium,BEL,1991,19.175282
Belgium,BEL,1992,19.515587
Belgium,BEL,1993,19.095148
Belgium,BEL,1994,17.638441
Belgium,BEL,1995,17.764547
Belgium,BEL,1996,17.467783
Belgium,BEL,1997,18.900806
Belgium,BEL,1998,18.129604
Belgium,BEL,1999,19.40948
Belgium,BEL,2000,18.815794
Belgium,BEL,2001,18.181503
Belgium,BEL,2002,18.56499
Belgium,BEL,2003,17.79731
Belgium,BEL,2004,17.71652
Belgium,BEL,2005,18.162628
Belgium,BEL,2006,18.006485
Belgium,BEL,2007,18.555157
Belgium,BEL,2008,17.604237
Belgium,BEL,2009,20.233507
Belgium,BEL,2010,19.889294
Belgium,BEL,2011,21.971338
Belgium,BEL,2012,20.627127
Belgium,BEL,2013,21.34844
Belgium,BEL,2014,19.61335
Belgium,BEL,2015,17.058172
Belgium,BEL,2016,22.241457
Belgium,BEL,2017,22.121187
Belgium,BEL,2018,17.703709
Belgium,BEL,2019,22.987614
Belgium,BEL,2020,23.931915
Belgium,BEL,2021,26.657352
Belgium,BEL,2022,26.75972
Brazil,BRA,1965,27.548725
Brazil,BRA,1966,27.618214
Brazil,BRA,1967,27.880291
Brazil,BRA,1968,25.555754
Brazil,BRA,1969,25.05622
Brazil,BRA,1970,27.117094
Brazil,BRA,1971,26.37442
Brazil,BRA,1972,27.116016
Brazil,BRA,1973,26.067352
Brazil,BRA,1974,26.414951
Brazil,BRA,1975,27.490095
Brazil,BRA,1976,28.666958
Brazil,BRA,1977,30.686188
Brazil,BRA,1978,30.963718
Brazil,BRA,1979,32.51719
Brazil,BRA,1980,35.243515
Brazil,BRA,1981,36.3235
Brazil,BRA,1982,37.79666
Brazil,BRA,1983,41.02851
Brazil,BRA,1984,43.019447
Brazil,BRA,1985,43.810577
Brazil,BRA,1986,42.815575
Brazil,BRA,1987,42.589603
Brazil,BRA,1988,44.04565
Brazil,BRA,1989,44.49607
Brazil,BRA,1990,44.936474
Brazil,BRA,1991,45.52199
Brazil,BRA,1992,46.04086
Brazil,BRA,1993,46.058407
Brazil,BRA,1994,45.504173
Brazil,BRA,1995,45.10697
Brazil,BRA,1996,44.64007
Brazil,BRA,1997,43.838768
Brazil,BRA,1998,44.010098
Brazil,BRA,1999,43.936626
Brazil,BRA,2000,43.17118
Brazil,BRA,2001,40.32103
Brazil,BRA,2002,41.829727
Brazil,BRA,2003,43.201332
Brazil,BRA,2004,42.914616
Brazil,BRA,2005,43.563324
Brazil,BRA,2006,43.816383
Brazil,BRA,2007,44.66832
Brazil,BRA,2008,43.913494
Brazil,BRA,2009,46.731262
Brazil,BRA,2010,45.072945
Brazil,BRA,2011,45.192383
Brazil,BRA,2012,42.944187
Brazil,BRA,2013,41.090595
Brazil,BRA,2014,39.964443
Brazil,BRA,2015,41.11646
Brazil,BRA,2016,44.165867
Brazil,BRA,2017,43.811283
Brazil,BRA,2018,46.57293
Brazil,BRA,2019,47.96302
Brazil,BRA,2020,49.73668
Brazil,BRA,2021,45.948105
Brazil,BRA,2022,49.713047
Bulgaria,BGR,1965,4.931371
Bulgaria,BGR,1966,4.6229753
Bulgaria,BGR,1967,4.0036206
Bulgaria,BGR,1968,2.3115647
Bulgaria,BGR,1969,2.9225402
Bulgaria,BGR,1970,3.0394952
Bulgaria,BGR,1971,2.9434657
Bulgaria,BGR,1972,2.7616532
Bulgaria,BGR,1973,3.2605417
Bulgaria,BGR,1974,3.6594305
Bulgaria,BGR,1975,5.465439
Bulgaria,BGR,1976,8.146262
Bulgaria,BGR,1977,9.162012
Bulgaria,BGR,1978,8.274549
Bulgaria,BGR,1979,8.586367
Bulgaria,BGR,1980,8.474185
Bulgaria,BGR,1981,11.048305
Bulgaria,BGR,1982,11.650768
Bulgaria,BGR,1983,13.141084
Bulgaria,BGR,1984,13.485257
Bulgaria,BGR,1985,13.023737
Bulgaria,BGR,1986,11.968174
Bulgaria,BGR,1987,12.356301
Bulgaria,BGR,1988,15.001813
Bulgaria,BGR,1989,14.030793
Bulgaria,BGR,1990,14.506109
Bulgaria,BGR,1991,16.961693
Bulgaria,BGR,1992,15.704719
Bulgaria,BGR,1993,17.189705
Bulgaria,BGR,1994,18.836617
Bulgaria,BGR,1995,20.441683
Bulgaria,BGR,1996,22.036705
Bulgaria,BGR,1997,22.749031
Bulgaria,BGR,1998,23.088684
Bulgaria,BGR,1999,24.39416
Bulgaria,BGR,2000,27.348965
Bulgaria,BGR,2001,26.787922
Bulgaria,BGR,2002,28.910398
Bulgaria,BGR,2003,25.226665
Bulgaria,BGR,2004,25.518063
Bulgaria,BGR,2005,26.962809
Bulgaria,BGR,2006,27.137774
Bulgaria,BGR,2007,20.617973
Bulgaria,BGR,2008,22.083263
Bulgaria,BGR,2009,25.385088
Bulgaria,BGR,2010,26.888102
Bulgaria,BGR,2011,24.144741
Bulgaria,BGR,2012,26.746008
Bulgaria,BGR,2013,28.885094
Bulgaria,BGR,2014,29.603085
Bulgaria,BGR,2015,28.99189
Bulgaria,BGR,2016,28.825388
Bulgaria,BGR,2017,26.63935
Bulgaria,BGR,2018,31.298117
Bulgaria,BGR,2019,30.568886
Bulgaria,BGR,2020,32.983704
Bulgaria,BGR,2021,32.37981
Bulgaria,BGR,2022,30.389318
CIS (EI),,1965,3.5576594
CIS (EI),,1966,3.770632
CIS (EI),,1967,3.4704354
CIS (EI),,1968,3.9467227
CIS (EI),,1969,4.190106
CIS (EI),,1970,4.3159747
CIS (EI),,1971,4.199794
CIS (EI),,1972,4.0271845
CIS (EI),,1973,3.941008
CIS (EI),,1974,4.1886034
CIS (EI),,1975,4.0131335
CIS (EI),,1976,4.3382497
CIS (EI),,1977,4.721385
CIS (EI),,1978,5.0810037
CIS (EI),,1979,5.152096
CIS (EI),,1980,5.6027513
CIS (EI),,1981,5.8181744
CIS (EI),,1982,5.6887503
CIS (EI),,1983,5.908102
CIS (EI),,1984,6.75758
CIS (EI),,1985,7.265351
CIS (EI),,1986,7.209651
CIS (EI),,1987,7.514532
CIS (EI),,1988,7.777655
CIS (EI),,1989,7.593004
CIS (EI),,1990,7.535468
CIS (EI),,1991,7.7225366
CIS (EI),,1992,8.190586
CIS (EI),,1993,9.012517
CIS (EI),,1994,9.387375
CIS (EI),,1995,9.844015
CIS (EI),,1996,9.840629
CIS (EI),,1997,10.362803
CIS (EI),,1998,10.236003
CIS (EI),,1999,10.869743
CIS (EI),,2000,11.219508
CIS (EI),,2001,11.409363
CIS (EI),,2002,11.199104
CIS (EI),,2003,11.089727
CIS (EI),,2004,11.299621
CIS (EI),,2005,11.284409
CIS (EI),,2006,10.957018
CIS (EI),,2007,11.001715
CIS (EI),,2008,10.45298
CIS (EI),,2009,11.178659
CIS (EI),,2010,10.823616
CIS (EI),,2011,10.264513
CIS (EI),,2012,10.191333
